4,1,-20.0,55.87847566604614,1103
4,1,-20.0,105.10141777992249,1765
4,2,-20.0,38.86986827850342,2547
4,3,-20.0,34.44730281829834,3341
4,4,-20.0,33.09099268913269,4092
4,5,-20.0,35.407896280288696,4905
4,6,-20.0,36.29129767417908,5726
4,7,-20.0,36.806999921798706,6560
4,8,-20.0,40.42941951751709,7470
4,9,-20.0,37.917566537857056,8327
4,10,-20.0,36.94461488723755,9158
4,11,-20.0,34.966617584228516,9961
4,12,-20.0,34.320905685424805,10730
4,13,-20.0,35.03123998641968,11523
4,14,-20.0,34.40226769447327,12310
4,15,-20.0,47.1310248374939,13333
4,16,-20.0,38.37270212173462,14198
4,17,-20.0,34.75106954574585,14991
4,18,-20.0,41.63134503364563,15938
4,19,-20.0,46.556739807128906,16991
4,20,-20.0,38.33382177352905,17849
4,21,-20.0,34.80470895767212,18658
4,22,-20.0,35.470165491104126,19466
4,23,-20.0,45.328080892562866,20511
4,24,-20.0,41.462032079696655,21439
4,25,-20.0,43.919482946395874,22438
4,26,-20.0,37.69455099105835,23289
4,27,-20.0,42.76318573951721,24246
4,28,-20.0,35.29816198348999,25043
4,29,-20.0,37.453007221221924,25890
4,30,-20.0,34.53325700759888,26687
4,31,-20.0,38.07445287704468,27567
4,32,-20.0,46.44918608665466,28614
4,33,-20.0,41.18670439720154,29533
4,34,-20.0,42.73761773109436,30492
4,35,-20.0,39.19597887992859,31387
4,36,-20.0,34.31655979156494,32141
4,37,-20.0,43.671740770339966,33114
4,38,-20.0,41.809685945510864,34058
4,39,200.0,12.509676694869995,34334
4,40,-20.0,37.893046855926514,35190
4,41,-20.0,38.6354763507843,36051
4,42,-20.0,33.11825442314148,36806
4,43,-20.0,32.961761236190796,37550
4,44,-20.0,34.56877160072327,38355
4,45,-20.0,38.015419244766235,39201
4,46,-20.0,42.303340911865234,40142
4,47,-20.0,35.415934324264526,40934
4,48,-20.0,46.98801803588867,41972
4,49,-20.0,33.17597842216492,42707
4,50,-20.0,34.162707805633545,43485
4,51,-20.0,37.117549657821655,44328
4,52,-20.0,33.12586855888367,45058
4,53,-20.0,34.51251244544983,45839
4,54,-20.0,39.073068380355835,46734
4,55,-20.0,45.76344013214111,47767
4,56,-20.0,36.0907564163208,48575
4,57,-20.0,32.91027498245239,49321
4,58,-20.0,50.80705499649048,50440
4,59,-20.0,51.397701263427734,51586
4,60,-20.0,35.90911364555359,52379
4,61,200.0,2.475177049636841,52423
4,62,-20.0,35.56297183036804,53221
4,63,-20.0,32.36986255645752,53946
4,64,-20.0,40.85162305831909,54834
4,65,-20.0,45.00181794166565,55841
4,66,-20.0,49.54475975036621,56924
4,67,-20.0,40.039541244506836,57812
4,68,-20.0,55.075459003448486,59035
4,69,-20.0,35.877196311950684,59827
4,70,-20.0,38.8712432384491,60701
4,71,-20.0,39.03039789199829,61588
4,72,-20.0,37.11354732513428,62395
4,73,-20.0,38.73286175727844,63272
4,74,-20.0,33.25850510597229,64009
4,75,-20.0,37.740398645401,64847
4,76,-20.0,34.79990553855896,65605
4,77,200.0,6.132055759429932,65729
4,78,-20.0,39.828295946121216,66613
4,79,200.0,9.391828060150146,66802
4,80,-20.0,36.01359796524048,67599
4,81,-20.0,38.87105059623718,68453
4,82,-20.0,50.24619150161743,69602
4,83,-20.0,36.39089250564575,70400
4,84,-20.0,43.411895513534546,71378
4,85,-20.0,41.45134997367859,72336
4,86,-20.0,43.207245111465454,73279
4,87,-20.0,34.45629692077637,74047
4,88,-20.0,39.61921453475952,74915
4,89,200.0,6.3398401737213135,75056
4,90,-20.0,39.32420802116394,75918
4,91,-20.0,38.333144664764404,76797
4,92,-20.0,36.918861865997314,77606
4,93,-20.0,36.37511134147644,78425
4,94,-20.0,43.200655937194824,79398
4,95,-20.0,36.52965068817139,80226
4,96,-20.0,44.27357506752014,81245
4,97,-20.0,35.68621850013733,82046
4,98,200.0,2.628416061401367,82090
4,99,-20.0,43.97431039810181,83095
4,100,-20.0,35.799344062805176,83890
4,101,-20.0,34.32911229133606,84651
4,102,200.0,8.825305938720703,84836
4,103,-20.0,46.5226845741272,85877
4,104,-20.0,38.178064823150635,86755
4,105,-20.0,38.74534487724304,87635
4,106,-20.0,44.42215824127197,88647
4,107,-20.0,37.845237731933594,89493
4,108,-20.0,35.620808601379395,90306
4,109,-20.0,33.26712656021118,91037
4,110,-20.0,34.7568519115448,91806
4,111,-20.0,32.04942536354065,92537
4,112,-20.0,40.29561185836792,93442
4,113,-20.0,36.39511036872864,94261
4,114,-20.0,35.75901985168457,95065
4,115,-20.0,40.468403339385986,95951
4,116,-20.0,43.34039235115051,96898
4,117,-20.0,38.844199895858765,97759
4,118,-20.0,36.54037070274353,98579
4,119,-20.0,36.447068214416504,99397
4,120,-20.0,36.20414113998413,100204
4,121,-20.0,39.36714267730713,101100
4,122,-20.0,34.718538999557495,101867
4,123,-20.0,37.55298709869385,102712
4,124,-20.0,34.53358030319214,103485
4,125,-20.0,42.87023091316223,104428
4,126,-20.0,42.10312604904175,105374
4,127,-20.0,43.93509817123413,106347
4,128,-20.0,40.430891036987305,107237
4,129,-20.0,44.737425804138184,108271
4,130,-20.0,34.952345848083496,109046
